Architecture,Science Score,Cost,Duty Cycle Violation,Instrument Orbit Assignment Violation,Interference Violation,Packing Efficiency Violation,Spacecraft Mass Violation,Instrument Synergy Violation
0 0 0 0 1 1 2 2 3 3 4 5 | 1 0 3 3 4 2 -1 -1 -1 -1 -1 -1,0.3369690710427689,6325.5314063814385,0.029235433982208587,0.004629629629629629,0.3333333333333333,0.0,0.0,0.26666666666666666
0 1 1 1 2 2 2 3 4 5 6 7 | 4 0 0 1 4 0 0 3 -1 -1 -1 -1,0.2613897073412698,6861.4583932079895,0.01529805944078226,0.010416666666666666,0.35,0.047875953332273444,0.009760922941363749,0.25
0 0 1 1 2 2 3 3 4 4 5 6 | 3 2 2 1 1 4 2 -1 -1 -1 -1 -1,0.2544517636684303,6113.503169809905,0.0061258605103112285,0.011904761904761904,0.34285714285714286,0.0,0.0,0.2571428571428572
0 1 2 2 3 4 4 5 5 6 6 7 | 1 4 0 0 0 3 2 4 -1 -1 -1 -1,0.25507810984347445,6408.334090485061,0.005360127946522325,0.010416666666666666,0.175,0.0,0.0,0.22500000000000003
0 0 1 1 2 3 4 4 5 6 7 7 | 0 1 0 1 4 1 2 1 -1 -1 -1 -1,0.18399004078483244,5946.601805337402,0.005360127946522325,0.010416666666666666,0.175,0.015801412308441114,0.0,0.225
0 0 1 1 1 2 3 3 4 4 5 6 | 3 2 2 0 0 2 3 -1 -1 -1 -1 -1,0.2672413470017636,6191.928004228297,0.02043578016984358,0.011904761904761904,0.5142857142857143,0.0,0.02085418077260848,0.2571428571428572
0 1 1 1 1 1 2 2 2 3 3 4 | 3 3 3 0 2 -1 -1 -1 -1 -1 -1 -1,0.3425871665564373,6307.687577998886,0.08224562445901151,0.0,0.96,0.0,0.06189173168884036,0.36
0 0 1 1 1 2 2 2 3 3 3 3 | 0 3 0 3 -1 -1 -1 -1 -1 -1 -1 -1,0.3698764991181657,6297.276441652985,0.04465386892185025,0.0,0.45,0.0,0.008102360515534843,0.4
0 0 0 0 0 0 1 1 1 1 1 1 | 4 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,0.2501699322089947,6434.793347445175,0.21829400108374436,0.05555555555555555,0.7,0.0,0.2425530603175991,0.7
0 1 2 2 3 3 3 4 5 5 6 7 | 1 4 1 0 3 1 3 1 -1 -1 -1 -1,0.3259251088514109,6611.909739767129,0.005360127946522325,0.006944444444444444,0.35,0.0,0.009760922941363749,0.25
0 0 1 1 2 3 4 4 5 5 5 6 | 0 4 0 0 3 1 4 -1 -1 -1 -1 -1,0.2875537312610229,5761.169222788127,0.01180046539522612,0.007936507936507936,0.17142857142857143,0.0,0.0,0.2285714285714286
0 1 2 3 4 5 6 7 8 8 9 10 | 2 0 0 0 2 1 4 4 1 3 1 -1,0.26505815558862433,5544.719321640564,0.0,0.007575757575757575,0.0,0.0,0.0,0.18181818181818182
0 0 1 2 2 2 2 3 3 4 4 4 | 4 3 3 0 4 -1 -1 -1 -1 -1 -1 -1,0.17746187169312166,5916.919280693403,0.06973727585382765,0.02777777777777778,0.32,0.0,0.021912877668500044,0.31999999999999995
0 0 0 0 1 1 2 2 2 3 4 5 | 1 4 0 1 3 2 -1 -1 -1 -1 -1 -1,0.3111321332120811,6739.473155974578,0.029235433982208587,0.004629629629629629,0.3333333333333333,0.0,0.0,0.26666666666666666
0 0 1 1 2 2 2 3 3 4 5 6 | 3 2 1 3 3 1 4 -1 -1 -1 -1 -1,0.3161457451499118,6640.7792827798285,0.0061258605103112285,0.003968253968253968,0.34285714285714286,0.0,0.011155340504415714,0.2571428571428572
0 1 1 2 3 3 4 5 6 7 7 8 | 3 3 0 0 4 3 2 4 0 -1 -1 -1,0.22604906305114636,5992.410222322858,0.0,0.012345679012345678,0.17777777777777778,0.0,0.0,0.19999999999999998
0 0 0 1 1 2 2 2 2 3 3 3 | 3 2 3 0 -1 -1 -1 -1 -1 -1 -1 -1,0.3225538222001763,6818.854256878816,0.022551309907221873,0.006944444444444444,0.15,0.0,0.0,0.35
0 0 0 0 0 0 0 0 0 0 0 0 | 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,0.13956577380952379,5947.7793310454945,0.6103790736561728,0.2222222222222222,0.0,0.0,0.6008020758354379,0.0
0 0 0 1 1 1 1 2 2 2 2 2 | 2 3 4 -1 -1 -1 -1 -1 -1 -1 -1 -1,0.16146931216931215,6424.585113178269,0.11622879308971275,0.06481481481481481,0.26666666666666666,0.0,0.03652146278083341,0.46666666666666673
0 0 1 1 1 2 2 3 3 4 5 6 | 4 0 4 4 1 3 0 -1 -1 -1 -1 -1,0.24782695233961635,6562.9707548271,0.02043578016984358,0.019841269841269844,0.5142857142857143,0.017112080464379804,0.02308030761313983,0.2571428571428572
0 0 0 0 0 0 0 1 1 2 3 3 | 1 0 0 1 -1 -1 -1 -1 -1 -1 -1 -1,0.26511772142305995,6805.54015447304,0.10357380466130164,0.006944444444444444,1.05,0.0,0.12560931182369917,0.25
0 0 1 1 1 2 3 4 5 6 7 7 | 0 4 0 2 4 0 1 3 -1 -1 -1 -1,0.2883791570216049,6166.639851665816,0.022326934460925124,0.010416666666666666,0.525,0.014973070406332327,0.003974339042318,0.225
0 0 1 1 2 3 3 3 3 4 4 5 | 3 0 0 0 1 2 -1 -1 -1 -1 -1 -1,0.3071842888833774,6144.640115974118,0.0071468372620297664,0.004629629629629629,0.16666666666666666,0.0,0.0,0.26666666666666666
